Store Number,Name,Address,City,State,Zip,Phone,Email,Website,Mon Open,Mon Close,Tue Open,Tue Close,Wed Open,Wed Close,Thu Open,Thu Close,Fri Open,Fri Close,Sat Open,Sat Close,Sun Open,Sun Close,Open 7 Days,Services,Brands,Products,Signature Store,Featured Store,Specialty Store,Latitude,Longitude,URL
10014103,WESLEYAN ACE HARDWARE,5020 FORSYTH RD,MACON,GA,31210-2107,(478) 471-7732,,HTTP://WWW.ACE-PLACE.COM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,10:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int, wb_ceiling",False,False,False,32.8819,-83.7283,https://www.benjaminmoore.com/en-us/store-locator/10014103/wesleyan-ace-hardware
10014104,MANDEVILLE ACE HARDWARE & SUPP,2445 FLORIDA ST,MANDEVILLE,LA,70448-3512,(985) 626-3113,,,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,09:00 AM,05:00 PM,11:00 AM,04:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,30.3678,-90.069,https://www.benjaminmoore.com/en-us/store-locator/10014104/mandeville-ace-hardware-supp
10014105,FIVE STAR ACE HARDWARE,1135 S MILFORD RD,HIGHLAND,MI,48357-4856,(248) 887-3741,,,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,09:00 AM,05:00 PM,True,open_7_days,"benjamin_moore, inslx","regal, regal_int",False,False,False,42.6288,-83.6156,https://www.benjaminmoore.com/en-us/store-locator/10014105/five-star-ace-hardware
10014106,ELBERTON ACE HARDWARE,886 ELBERT ST,ELBERTON,GA,30635-2628,(706) 283-3054,,,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,05:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard",False,False,False,34.107,-82.8565,https://www.benjaminmoore.com/en-us/store-locator/10014106/elberton-ace-hardware
10014107,OLSON'S ACE HARDWARE,305 NW 13TH ST,BERESFORD,SD,57004-1511,(605) 763-2617,,,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,06:00 PM,09:00 AM,03:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,43.0831,-96.7865,https://www.benjaminmoore.com/en-us/store-locator/10014107/olsons-ace-hardware
10014108,OGALLALA ACE HARDWARE,605 E A ST S,OGALLALA,NE,69153-3126,(308) 284-7115,,HTTP://WWW.ACEHARDWARE.COM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,09:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,41.1078,-101.7161,https://www.benjaminmoore.com/en-us/store-locator/10014108/ogallala-ace-hardware
10014111,NELSON'S ACE HARDWARE,2125 10TH AVE,KINGSBURG,CA,93631-1003,(559) 257-3880,,,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard",False,False,False,36.5204,-119.557,https://www.benjaminmoore.com/en-us/store-locator/10014111/nelsons-ace-hardware
10014112,MUNRO BUILDERS SUPPLY & ACE HA,602 MAIN AVE W,ROLLA,ND,58367,(701) 477-3105,,,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,08:00 AM,05:00 PM,,,False,,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,48.856713,-99.622757,https://www.benjaminmoore.com/en-us/store-locator/10014112/munro-builders-supply-ace-ha
10014114,PAUL'S ACE HARDWARE,11323 E VIA LINDA,SCOTTSDALE,AZ,85259-4079,(480) 661-1900,,HTTP://WWW.PAULSACEHARDWARE.COM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,33.5881,-111.8377,https://www.benjaminmoore.com/en-us/store-locator/10014114/pauls-ace-hardware
10014115,BELGRADE ACE HARDWARE,6280 JACKRABBIT LN,BELGRADE,MT,59714-9022,(406) 388-6012,,HTTP://WWW.BELGRADEACE.COM,07:00 AM,09:00 PM,07:00 AM,09:00 PM,07:00 AM,09:00 PM,07:00 AM,09:00 PM,07:00 AM,09:00 PM,07:00 AM,09:00 PM,08:00 AM,07:00 PM,True,open_7_days,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,45.7618,-111.1845,https://www.benjaminmoore.com/en-us/store-locator/10014115/belgrade-ace-hardware
10014116,BAKER'S ACE HARDWARE,3151 COOPER ST,JACKSON,MI,49201-7523,(517) 539-8929,,HTTP://WWW.BAKERSACEHARDWARE.COM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,42.2897,-84.3957,https://www.benjaminmoore.com/en-us/store-locator/10014116/bakers-ace-hardware
10014118,INLET DEPARTMENT STORE,167 ROUTE 28,INLET,NY,13360-1603,(315) 357-3636,,HTTP://WWW.INLETACE.COM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, woodluxe",False,False,False,43.7511,-74.7941,https://www.benjaminmoore.com/en-us/store-locator/10014118/inlet-department-store
10014119,OLD FORGE DEPARTMENT STORE,3085 STATE ROUTE 28,OLD FORGE,NY,13420-7837,(315) 369-6609,,,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:30 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int, woodluxe",False,False,False,43.7109,-74.9733,https://www.benjaminmoore.com/en-us/store-locator/10014119/old-forge-department-store
10014121,ACE HARDWARE - GARY,2520 BROADWAY,GARY,IN,46407-3606,(219) 886-3136,,,08:00 AM,05:30 PM,08:00 AM,05:30 PM,08:00 AM,05:30 PM,08:00 AM,05:30 PM,08:00 AM,05:30 PM,08:00 AM,05:30 PM,,,False,ismor,"benjamin_moore, inslx",,False,False,False,41.5726,-87.3371,https://www.benjaminmoore.com/en-us/store-locator/10014121/ace-hardware-gary
10014122,AUGUSTA ACE HARDWARE,"2803 WRIGHTSBORO RD, STE 20C",AUGUSTA,GA,30909-3993,(706) 364-5370,,,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,06:00 PM,11:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,33.4703,-82.0357,https://www.benjaminmoore.com/en-us/store-locator/10014122/augusta-ace-hardware
10014123,NELSON'S ACE HARDWARE,2230 W WALNUT AVE,VISALIA,CA,93277-4357,(559) 667-9260,,HTTP://WWW.ACEHARDWARE.COM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,10:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","advance, aura, aura_int, ben, ben_int, element_guard, regal, regal_int",False,False,False,36.3136,-119.3156,https://www.benjaminmoore.com/en-us/store-locator/10014123/nelsons-ace-hardware
10014126,BAILEYS ACE HARDWARE,2100 E 2ND ST,CASPER,WY,82609-2043,(307) 237-8670,,,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,08:00 AM,06:00 PM,,,False,,"benjamin_moore, inslx","ben, ben_int, regal, regal_int",False,False,False,42.8489,-106.2965,https://www.benjaminmoore.com/en-us/store-locator/10014126/baileys-ace-hardware
10014127,STANDARD PLUMBING ACE HARDWARE,152 CLEMENT ST,SAN FRANCISCO,CA,94118-2420,(415) 221-1888,,HTTP://WWW.STANDARDACE.COM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,09:00 AM,06:00 PM,10:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,37.7833,-122.4607,https://www.benjaminmoore.com/en-us/store-locator/10014127/standard-plumbing-ace-hardware
10014129,STEADMAN'S ACE HARDWARE,611 S HAYNES AVE,MILES CITY,MT,59301-4770,(406) 234-4168,,HTTPS://MILESCITYACEHARDWARE.COM/,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,01:00 AM,05:00 PM,True,open_7_days,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,46.4023,-105.8239,https://www.benjaminmoore.com/en-us/store-locator/10014129/steadmans-ace-hardware
10014130,BREEZY POINT ACE HARDWARE,8170 COUNTY ROAD 11,BREEZY POINT,MN,56472-3112,(218) 562-4691,,,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, regal, regal_int",False,False,False,46.5975,-94.2363,https://www.benjaminmoore.com/en-us/store-locator/10014130/breezy-point-ace-hardware
10014132,ACE HARDWARE UNION HILLS,18416 N 19TH AVE,PHOENIX,AZ,85023-1361,(602) 863-9002,,,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,06:00 PM,09:00 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, regal, regal_int",False,False,False,33.654,-112.0999,https://www.benjaminmoore.com/en-us/store-locator/10014132/ace-hardware-union-hills
10014133,ANDY'S ACE HARDWARE,560 JENNER DR,ALLEGAN,MI,49010-1517,(269) 673-8942,,HTTP://WWW.ANDYSACEHARDWARE.COM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,06:00 PM,10:00 AM,05:00 PM,True,open_7_days,"benjamin_moore, coronado, corotech, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,42.52054,-85.85908,https://www.benjaminmoore.com/en-us/store-locator/10014133/andys-ace-hardware
10014135,SUMMIT ACE HOME & GARDEN,1055 TANGENT ST,LEBANON,OR,97355-2157,(541) 258-7107,NATHAN@SUMMITACEHG.COM,,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,08:00 AM,05:00 PM,,,False,"in_store_decorator, in_store_pickup","benjamin_moore, inslx","advance, aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int, wb_ceiling, woodluxe",False,False,False,44.5457,-122.9224,https://www.benjaminmoore.com/en-us/store-locator/10014135/summit-ace-home-garden
10014138,MANCHESTER ACE HARDWARE,35 BEACH ST,MANCHESTER,MA,01944-1547,(978) 526-4000,,,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,08:00 AM,05:00 PM,10:00 AM,02:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","aura, aura_int, ben, ben_int, element_guard, regal, regal_int, wb_ceiling",False,False,False,42.5738,-70.7705,https://www.benjaminmoore.com/en-us/store-locator/10014138/manchester-ace-hardware
10014139,BREWER COMPANY ACE,348 NE CENTER ST,FAISON,NC,28341-7623,(910) 267-2711,,HTTPS://WWW.ACEHARDWARE.COM/STORE-DETAILS/15740,08:00 AM,05:30 PM,08:00 AM,05:30 PM,08:00 AM,05:30 PM,08:00 AM,05:30 PM,08:00 AM,05:30 PM,08:00 AM,04:00 PM,,,False,,"benjamin_moore, inslx",,False,False,False,35.1191,-78.1355,https://www.benjaminmoore.com/en-us/store-locator/10014139/brewer-company-ace
10014140,CENTRAL TIE & LUMBER COMPANY,727 N FORK HWY,PETERSBURG,WV,26847-5535,(304) 257-1313,,,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,03:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, regal, regal_int",False,False,False,39.0021,-79.1453,https://www.benjaminmoore.com/en-us/store-locator/10014140/central-tie-lumber-company
10014141,CENTRAL TIE AND LUMBER,79 HYDE ST,MOOREFIELD,WV,26836-9177,(304) 530-5566,,,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,03:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,39.0849,-78.9576,https://www.benjaminmoore.com/en-us/store-locator/10014141/central-tie-and-lumber
10014142,SPENCER'S ACE HARDWARE,1612 RUTHERFORD RD,MARION,NC,28752-4761,(828) 652-3958,,HTTP://WWW.SPENCERSHARDWARE.COM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int, woodluxe",False,False,False,35.6592,-81.9747,https://www.benjaminmoore.com/en-us/store-locator/10014142/spencers-ace-hardware
10014143,B & C ACE HOME & GARDEN CENTER,2032 NEVADA CITY HWY,GRASS VALLEY,CA,95945-7700,(530) 273-6105,,,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,08:00 AM,05:00 PM,True,open_7_days,"benjamin_moore, inslx","advance, aura, aura_int, ben, ben_int, element_guard, regal, regal_int, woodluxe",False,False,False,39.2384,-121.0383,https://www.benjaminmoore.com/en-us/store-locator/10014143/b-c-ace-home-garden-center
10014144,ACE HARDWARE OF PACE,4475 WOODBINE RD,PACE,FL,32571-8783,(850) 982-0007,,,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,09:00 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,30.60019,-87.18282,https://www.benjaminmoore.com/en-us/store-locator/10014144/ace-hardware-of-pace
10014145,BROADMOOR ACE,"4900 POPLAR SPRINGS DR, STE 18",MERIDIAN,MS,39305-1610,(601) 286-3860,,HTTPS://WWW.ACEHARDWARE.COM/STORE-DETAILS/16848,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,12:00 PM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,32.4101,-88.6994,https://www.benjaminmoore.com/en-us/store-locator/10014145/broadmoor-ace
10014147,"SOUTH EAST ACE, INC.",2085 N BELTLINE BLVD,COLUMBIA,SC,29204-3975,(803) 569-4223,,HTTP://WWW.ACEHARDWARE.COM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, coronado, corotech, inslx","advance, ben, ben_int, element_guard, regal, regal_ext, regal_int, woodluxe",False,False,False,34.0147,-80.987,https://www.benjaminmoore.com/en-us/store-locator/10014147/south-east-ace-inc
10014149,ETOWAH ACE HARDWARE,1429 3RD ST SW,ATTALLA,AL,35954-1132,(256) 344-2855,,,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,08:00 AM,08:00 PM,12:00 PM,06:00 PM,True,"ismor, open_7_days",benjamin_moore,,False,False,False,34.0057,-86.1115,https://www.benjaminmoore.com/en-us/store-locator/10014149/etowah-ace-hardware
10014150,NIEMANN ACE HARDWARE - QUINCY,1637 BROADWAY ST,QUINCY,IL,62301-2816,(217) 214-4670,,,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,04:00 PM,07:00 AM,08:00 PM,09:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, regal, regal_int",False,False,False,39.9359,-91.3891,https://www.benjaminmoore.com/en-us/store-locator/10014150/niemann-ace-hardware-quincy
10014152,B'S ACE HARDWARE,10499 W FAIRVIEW AVE,BOISE,ID,83704-8017,(208) 473-7151,,HTTP://WWW.ACENOW.COM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,09:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","advance, ben, ben_int, element_guard, regal, regal_int",False,False,False,43.6193,-116.3129,https://www.benjaminmoore.com/en-us/store-locator/10014152/bs-ace-hardware
10014153,REEVES BUILDING SUPPLY,118 CHECHERO ST,CLAYTON,GA,30525-5478,(706) 782-4219,,HTTP://WWW.REEVESACEHARDWARE.COM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,,,,False,ismor,"benjamin_moore, inslx","advance, aura, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling",False,False,False,34.8757,-83.3999,https://www.benjaminmoore.com/en-us/store-locator/10014153/reeves-building-supply
10014154,MATHIS HARDWARE & LUMBER INC,7960 W AMBERG ST,AMBERG,WI,54102,(715) 759-5216,,,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,03:00 PM,,,False,,"benjamin_moore, inslx","ben, ben_int, regal, regal_int",False,False,False,45.5052,-87.9864,https://www.benjaminmoore.com/en-us/store-locator/10014154/mathis-hardware-lumber-inc
10014156,LARSEN ACE HARDWARE,982 FARMINGTON AVE,WEST HARTFORD,CT,06107-4100,(860) 523-4201,,HTTP://WWW.LARSENACEHARDWARE.COM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,04:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","advance, aura, aura_bns, aura_int, ben, ben_int, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.7615,-72.7448,https://www.benjaminmoore.com/en-us/store-locator/10014156/larsen-ace-hardware
10014157,CORNERSTONE ACE HARDWARE,11550 N 129TH EAST AVE,OWASSO,OK,74055-7422,(918) 553-6445,,,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,12:00 PM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,36.3215,-95.8303,https://www.benjaminmoore.com/en-us/store-locator/10014157/cornerstone-ace-hardware
10014158,ACE HARDWARE,4551 SYCAMORE SCHOOL RD,FORT WORTH,TX,76133-7049,(817) 346-6800,,,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,10:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int, wb_ceiling",False,False,False,32.6338,-97.3895,https://www.benjaminmoore.com/en-us/store-locator/10014158/ace-hardware
10014159,SENDER'S MARKET ACE,72 S HIGHWAY 26,VALLEY SPRINGS,CA,95252-9485,(209) 772-1337,,,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,08:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","advance, ben, ben_int, element_guard",False,False,False,38.1898,-120.829,https://www.benjaminmoore.com/en-us/store-locator/10014159/senders-market-ace
10014160,KITZ & PFEIL ACE HARDWARE,427 N MAIN ST,OSHKOSH,WI,54901-4907,(920) 236-3340,,,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:30 AM,05:00 PM,09:00 AM,02:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,44.0197,-88.5377,https://www.benjaminmoore.com/en-us/store-locator/10014160/kitz-pfeil-ace-hardware
10014161,KITZ & PFEIL ACE HARDWARE,780 GREENTREE MALL,BERLIN,WI,54923,(920) 361-0424,,,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,05:00 PM,09:00 AM,03:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard",False,False,False,43.9681,-88.9756,https://www.benjaminmoore.com/en-us/store-locator/10014161/kitz-pfeil-ace-hardware
10014162,LEEWAY ACE HARDWARE,790 GREAT RD,NORTH SMITHFIELD,RI,02896-6838,(401) 765-2222,,,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,08:00 AM,05:00 PM,09:00 AM,03:00 PM,True,open_7_days,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,42.0007,-71.5573,https://www.benjaminmoore.com/en-us/store-locator/10014162/leeway-ace-hardware
10014163,ACE OF ALBERTVILLE,6050 LABEAUX AVE NE,ALBERTVILLE,MN,55301-9778,(763) 497-4211,,,08:00 AM,09:00 PM,08:00 AM,09:00 PM,08:00 AM,09:00 PM,08:00 AM,09:00 PM,08:00 AM,09:00 PM,08:00 AM,07:00 PM,09:00 AM,06:00 PM,True,open_7_days,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,45.2391,-93.663,https://www.benjaminmoore.com/en-us/store-locator/10014163/ace-of-albertville
10014164,ST PIERRE ACE HARDWARE,1490 STEWART RD,MONROE,MI,48162-8917,(734) 243-6180,,,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,05:00 PM,10:00 AM,04:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int",False,False,False,41.9457,-83.4044,https://www.benjaminmoore.com/en-us/store-locator/10014164/st-pierre-ace-hardware
10014165,SALT CITY HARDWARE,325 NOTTINGHAM RD,SYRACUSE,NY,13210-3453,(315) 362-3254,,,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,06:00 PM,08:00 AM,05:00 PM,09:00 AM,04:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,43.0285,-76.1113,https://www.benjaminmoore.com/en-us/store-locator/10014165/salt-city-hardware
10014167,NELSON HARDWARE,"188 N MAIN ST, STE 4",BARRE,VT,05641-4370,(802) 476-5700,BOB@NELSONACEHARDWARE.COM ;ANNETTE@NELSONACEHARDWARE.COM ;KELLY@NELSONACEHARDWARE.COM,HTTP://WWW.NELSONACEHARDWARE.COM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,07:00 PM,07:30 AM,05:00 PM,09:00 AM,01:00 PM,True,"in_store_pickup, open_7_days","benjamin_moore, coronado, inslx","advance, aura, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,44.1988,-72.5035,https://www.benjaminmoore.com/en-us/store-locator/10014167/nelson-hardware
10014168,DAKOTA ACE HARDWARE,106 N MAIN ST,VIBORG,SD,57070-2102,(605) 766-5097,,HTTP://WWW.DAKOTAACEHARDWARE.COM/,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,10:00 AM,04:00 PM,True,open_7_days,"benjamin_moore, inslx",,False,False,False,43.1705,-97.0814,https://www.benjaminmoore.com/en-us/store-locator/10014168/dakota-ace-hardware
10014169,HANDYMAN SUPPLY OF NILES,2200 N BELLWOOD AVE,NILES,OH,44446-4231,(330) 652-7778,,HTTPS://WWW.HANDYMAN-SUPPLY.COM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,06:00 PM,09:00 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,41.1841,-80.7205,https://www.benjaminmoore.com/en-us/store-locator/10014169/handyman-supply-of-niles
10014172,"CHASE ACE HARDWARE, GARDEN & G",1826 4TH ST,SAN RAFAEL,CA,94901-2648,(415) 261-9200,,HTTP://WWW.CHASEACEHARDWARE.COM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx",,False,False,False,37.9745,-122.5398,https://www.benjaminmoore.com/en-us/store-locator/10014172/chase-ace-hardware-garden-g
